date_heure,date_heure_fin,nom_client,client_id,zone,type_prestation,duree_prestation_min,montant_recu_eur,statut,temps_non_facture_min
2023-10-06 10:07:00,2023-10-06 11:02:00,Maëlys Mercier,1041,Visage,Séance électrolyse,55,140,Réalisé,19
2023-10-06 11:26:00,2023-10-06 11:56:00,Léa Dubois,1018,Lèvres,Séance électrolyse,30,90,Réalisé,10
2023-10-07 10:00:00,2023-10-07 10:15:00,Inès Mercier,1050,Lèvres,Consultation préalable,15,25,Réalisé,7
2023-10-07 10:27:00,2023-10-07 11:57:00,Alice Michel,1038,Dos,Séance électrolyse,90,220,Réalisé,11
2023-10-07 12:13:00,2023-10-07 12:28:00,Océane Thomas,1054,Visage,Consultation préalable,15,25,Réalisé,6
2023-10-09 09:00:00,2023-10-09 09:50:00,Jade Thomas,1042,Menton,Séance électrolyse,50,130,Réalisé,13
2023-10-09 10:08:00,2023-10-09 10:48:00,Marine Bertrand,1044,Lèvres,Séance électrolyse,40,110,Réalisé,14
2023-10-10 09:00:00,2023-10-10 09:25:00,Léa Lambert,1012,Lèvres,Séance électrolyse,25,0,Annulé,7
2023-10-11 09:00:00,2023-10-11 09:15:00,Marine Garcia,1049,Favoris,Consultation préalable,15,25,Réalisé,9
2023-10-11 09:29:00,2023-10-11 10:24:00,Nina Mercier,1035,Aisselles,Séance électrolyse,55,140,Réalisé,10
2023-10-12 09:00:00,2023-10-12 09:15:00,Nina Bernard,1053,Aisselles,Consultation préalable,15,25,Réalisé,10
2023-10-12 09:30:00,2023-10-12 10:10:00,Clara Fournier,1027,Visage,Séance électrolyse,40,110,Réalisé,10
2023-10-13 09:00:00,2023-10-13 09:35:00,Inès Petit,1026,Lèvres,Séance électrolyse,35,100,Réalisé,8
2023-10-13 09:48:00,2023-10-13 10:08:00,Margaux Richard,1040,Sourcils,Séance électrolyse,20,65,Réalisé,5
2023-10-16 09:00:00,2023-10-16 09:20:00,Amina Roux,1006,Aisselles,Séance électrolyse,20,65,Réalisé,10
2023-10-16 09:35:00,2023-10-16 10:25:00,Anaïs Petit,1029,Nuque,Séance électrolyse,50,130,Réalisé,11
2023-10-16 10:41:00,2023-10-16 11:06:00,Zoé Garcia,1021,Sourcils,Séance électrolyse,25,75,Réalisé,13
2023-10-16 11:24:00,2023-10-16 11:44:00,Clara Lefèvre,1017,Orteils,Séance électrolyse,20,65,Réalisé,17
2023-10-17 09:00:00,2023-10-17 09:20:00,Clara Laurent,1043,Doigts,Séance électrolyse,20,65,Réalisé,5
2023-10-17 09:30:00,2023-10-17 10:10:00,Zoé Vincent,1024,Seins,Séance électrolyse,40,110,Réalisé,5
2023-10-17 10:20:00,2023-10-17 10:45:00,Chloé Garcia,1008,Aisselles,Séance électrolyse,25,75,Réalisé,12
2023-10-18 09:00:00,2023-10-18 09:40:00,Manon Fournier,1023,Menton,Séance électrolyse,40,110,Réalisé,11
2023-10-19 09:00:00,2023-10-19 09:35:00,Léa Vincent,1019,Menton,Séance électrolyse,35,100,Réalisé,15
2023-10-19 09:55:00,2023-10-19 10:30:00,Elise André,1025,Ventre,Séance électrolyse,35,100,Réalisé,10
2023-10-19 10:45:00,2023-10-19 12:15:00,Océane Vincent,1034,Dos,Séance électrolyse,90,220,Réalisé,12
2023-10-21 10:00:00,2023-10-21 10:15:00,Elise Vincent,1003,Nuque,Séance électrolyse,15,50,Réalisé,15
2023-10-23 09:00:00,2023-10-23 09:35:00,Léa Morel,1032,Lèvres,Séance électrolyse,35,100,Réalisé,12
2023-10-23 09:52:00,2023-10-23 10:22:00,Lucie Girard,1001,Ventre,Séance électrolyse,30,90,Réalisé,5
2023-10-23 10:32:00,2023-10-23 11:47:00,Zoé Morel,1047,Maillot,Séance électrolyse,75,0,Annulé,4
2023-10-23 11:56:00,2023-10-23 12:11:00,Amina Bertrand,1052,Aisselles,Consultation préalable,15,25,Réalisé,17
2023-10-24 09:00:00,2023-10-24 09:35:00,Chloé Fournier,1031,Menton,Séance électrolyse,35,100,Réalisé,11
2023-10-24 09:51:00,2023-10-24 10:41:00,Julie Leroy,1030,Maillot,Séance électrolyse,50,130,Réalisé,6
2023-10-24 10:52:00,2023-10-24 11:52:00,Clara Legrand,1037,Aisselles,Séance électrolyse,60,150,Réalisé,11
2023-10-25 09:00:00,2023-10-25 09:35:00,Léa Fournier,1016,Visage,Séance électrolyse,35,100,Réalisé,5
2023-10-25 09:45:00,2023-10-25 10:00:00,Lina Vincent,1055,Favoris,Consultation préalable,15,25,Réalisé,6
2023-10-25 10:11:00,2023-10-25 11:01:00,Chloé Petit,1048,Orteils,Séance électrolyse,50,130,Réalisé,7
2023-10-26 09:00:00,2023-10-26 09:20:00,Jade Thomas,1010,Favoris,Séance électrolyse,20,65,Réalisé,8
2023-10-26 09:33:00,2023-10-26 10:23:00,Agathe David,1046,Ventre,Séance électrolyse,50,130,Réalisé,10
2023-10-27 09:00:00,2023-10-27 09:50:00,Eva Durand,1028,Seins,Séance électrolyse,50,130,Réalisé,12
2023-10-28 10:00:00,2023-10-28 10:50:00,Sarah Vincent,1022,Lèvres,Séance électrolyse,50,130,Réalisé,6
2023-10-28 11:01:00,2023-10-28 11:31:00,Eva Fournier,1015,Aisselles,Séance électrolyse,30,90,Réalisé,15
2023-10-30 09:00:00,2023-10-30 10:00:00,Maya Simon,1045,Aisselles,Séance électrolyse,60,150,Réalisé,5
2023-10-30 10:10:00,2023-10-30 11:10:00,Zoé Dubois,1039,Maillot,Séance électrolyse,60,150,Réalisé,5
2023-10-30 11:20:00,2023-10-30 11:50:00,Nina Thomas,1009,Menton,Séance électrolyse,30,90,Réalisé,6
2023-10-30 13:15:00,2023-10-30 13:45:00,Charlotte David,1036,Lèvres,Séance électrolyse,30,90,Réalisé,11
2023-10-30 14:01:00,2023-10-30 14:31:00,Jade Girard,1014,Menton,Séance électrolyse,30,90,Réalisé,10
2023-10-30 14:46:00,2023-10-30 15:01:00,Charlotte Robert,1051,Orteils,Consultation préalable,15,25,Réalisé,6
2023-10-31 09:00:00,2023-10-31 09:55:00,Emma Bertrand,1033,Maillot,Séance électrolyse,55,0,Annulé,6
2023-10-31 10:06:00,2023-10-31 10:56:00,Maëlys Mercier,1041,Visage,Séance électrolyse,50,130,Réalisé,10
2023-11-01 09:00:00,2023-11-01 09:15:00,Charlotte Simon,1058,Favoris,Consultation préalable,15,25,Réalisé,12
2023-11-01 09:32:00,2023-11-01 11:02:00,Alice Michel,1038,Dos,Séance électrolyse,90,220,Réalisé,10
2023-11-01 11:17:00,2023-11-01 11:32:00,Maya Lambert,1057,Poitrine,Consultation préalable,15,25,Réalisé,8
2023-11-01 11:45:00,2023-11-01 12:25:00,Marine Bertrand,1044,Lèvres,Séance électrolyse,40,110,Réalisé,5
2023-11-01 13:15:00,2023-11-01 13:40:00,Manon Michel,1004,Favoris,Séance électrolyse,25,75,Réalisé,14
2023-11-02 09:00:00,2023-11-02 09:30:00,Léa Thomas,1002,Menton,Séance électrolyse,30,90,Réalisé,14
2023-11-02 09:49:00,2023-11-02 10:04:00,Maëlys Michel,1059,Menton,Consultation préalable,15,25,Réalisé,8
2023-11-02 10:17:00,2023-11-02 10:57:00,Jade Thomas,1042,Menton,Séance électrolyse,40,110,Réalisé,6
2023-11-02 11:08:00,2023-11-02 11:48:00,Hana Robert,1020,Maillot,Séance électrolyse,40,110,Réalisé,16
2023-11-04 10:00:00,2023-11-04 10:30:00,Clara Petit,1013,Maillot,Séance électrolyse,30,90,Réalisé,5
2023-11-07 09:00:00,2023-11-07 09:25:00,Julie Garcia,1011,Sourcils,Séance électrolyse,25,75,Réalisé,6
2023-11-07 09:36:00,2023-11-07 10:06:00,Clara Bernard,1005,Menton,Séance électrolyse,30,90,Réalisé,14
2023-11-07 10:25:00,2023-11-07 10:55:00,Léa Dubois,1018,Lèvres,Séance électrolyse,30,90,Réalisé,7
2023-11-07 11:07:00,2023-11-07 11:32:00,Margaux Richard,1040,Sourcils,Séance électrolyse,25,75,Réalisé,9
2023-11-08 09:00:00,2023-11-08 09:40:00,Nina Mercier,1035,Aisselles,Séance électrolyse,40,110,Réalisé,12
2023-11-08 09:57:00,2023-11-08 10:22:00,Charlotte Robert,1000,Nuque,Séance électrolyse,25,75,Réalisé,10
2023-11-08 10:37:00,2023-11-08 11:07:00,Emma Bernard,1007,Ventre,Séance électrolyse,30,0,Annulé,4
2023-11-09 09:00:00,2023-11-09 09:20:00,Clara Laurent,1043,Doigts,Séance électrolyse,20,65,Réalisé,6
2023-11-10 09:00:00,2023-11-10 09:15:00,Louise Bertrand,1064,Ventre,Consultation préalable,15,25,Réalisé,6
2023-11-11 10:00:00,2023-11-11 10:35:00,Inès Mercier,1050,Lèvres,Séance électrolyse,35,100,Réalisé,9
2023-11-11 10:49:00,2023-11-11 11:19:00,Clara Fournier,1027,Visage,Séance électrolyse,30,90,Réalisé,5
2023-11-11 11:29:00,2023-11-11 12:29:00,Océane Thomas,1054,Visage,Séance électrolyse,60,150,Réalisé,5
2023-11-13 09:00:00,2023-11-13 09:35:00,Inès Petit,1026,Lèvres,Séance électrolyse,35,100,Réalisé,17
2023-11-13 09:57:00,2023-11-13 10:42:00,Anaïs Petit,1029,Nuque,Séance électrolyse,45,120,Réalisé,5
2023-11-13 10:52:00,2023-11-13 11:07:00,Elise Thomas,1063,Menton,Consultation préalable,15,25,Réalisé,11
2023-11-14 09:00:00,2023-11-14 09:20:00,Léa Lambert,1012,Lèvres,Séance électrolyse,20,65,Réalisé,9
2023-11-15 09:00:00,2023-11-15 09:50:00,Marine Garcia,1049,Favoris,Séance électrolyse,50,0,Annulé,7
2023-11-15 10:02:00,2023-11-15 11:02:00,Zoé Morel,1047,Maillot,Séance électrolyse,60,150,Réalisé,9
2023-11-15 11:16:00,2023-11-15 11:41:00,Zoé Garcia,1021,Sourcils,Séance électrolyse,25,75,Réalisé,5
2023-11-16 09:00:00,2023-11-16 10:30:00,Océane Vincent,1034,Dos,Séance électrolyse,90,0,Annulé,4
2023-11-16 10:39:00,2023-11-16 11:04:00,Clara Lefèvre,1017,Orteils,Séance électrolyse,25,75,Réalisé,13
2023-11-16 11:22:00,2023-11-16 11:37:00,Clara Dupont,1056,Aisselles,Consultation préalable,15,25,Réalisé,9
2023-11-16 11:51:00,2023-11-16 12:21:00,Zoé Vincent,1024,Seins,Séance électrolyse,30,0,No-show,5
2023-11-16 13:15:00,2023-11-16 14:45:00,Nina Bernard,1053,Aisselles,Séance électrolyse,90,220,Réalisé,5
2023-11-17 09:00:00,2023-11-17 09:45:00,Chloé Petit,1048,Orteils,Séance électrolyse,45,120,Réalisé,9
2023-11-17 09:59:00,2023-11-17 10:29:00,Manon Fournier,1023,Menton,Séance électrolyse,30,90,Réalisé,11
2023-11-18 10:00:00,2023-11-18 10:35:00,Elise André,1025,Ventre,Séance électrolyse,35,100,Réalisé,8
2023-11-18 10:48:00,2023-11-18 11:43:00,Agathe David,1046,Ventre,Séance électrolyse,55,140,Réalisé,12
2023-11-21 09:00:00,2023-11-21 09:45:00,Clara Legrand,1037,Aisselles,Séance électrolyse,45,120,Réalisé,8
2023-11-21 09:58:00,2023-11-21 10:23:00,Léa Morel,1032,Lèvres,Séance électrolyse,25,75,Réalisé,13
2023-11-21 10:41:00,2023-11-21 11:16:00,Léa Vincent,1019,Menton,Séance électrolyse,35,100,Réalisé,5
2023-11-21 11:26:00,2023-11-21 11:46:00,Amina Roux,1006,Aisselles,Séance électrolyse,20,65,Réalisé,7
2023-11-21 13:15:00,2023-11-21 13:45:00,Chloé Garcia,1008,Aisselles,Séance électrolyse,30,90,Réalisé,9
2023-11-22 09:00:00,2023-11-22 09:35:00,Chloé Fournier,1031,Menton,Séance électrolyse,35,0,Annulé,2
2023-11-22 09:42:00,2023-11-22 10:37:00,Julie Leroy,1030,Maillot,Séance électrolyse,55,140,Réalisé,8
2023-11-23 09:00:00,2023-11-23 09:50:00,Maya Simon,1045,Aisselles,Séance électrolyse,50,130,Réalisé,5
2023-11-24 09:00:00,2023-11-24 09:15:00,Maëlys André,1065,Aisselles,Consultation préalable,15,25,Réalisé,11
2023-11-27 09:00:00,2023-11-27 09:50:00,Zoé Dubois,1039,Maillot,Séance électrolyse,50,130,Réalisé,10
2023-11-27 10:05:00,2023-11-27 10:40:00,Marine Bertrand,1044,Lèvres,Séance électrolyse,35,0,Annulé,6
2023-11-27 10:51:00,2023-11-27 11:46:00,Amina Bertrand,1052,Aisselles,Séance électrolyse,55,140,Réalisé,5
2023-11-27 11:56:00,2023-11-27 12:11:00,Elise Vincent,1003,Nuque,Séance électrolyse,15,50,Réalisé,10
2023-11-27 13:15:00,2023-11-27 13:30:00,Alice Thomas,1062,Menton,Consultation préalable,15,25,Réalisé,9
2023-11-28 09:00:00,2023-11-28 09:45:00,Eva Durand,1028,Seins,Séance électrolyse,45,120,Réalisé,8
2023-11-28 09:58:00,2023-11-28 10:13:00,Pauline Bertrand,1060,Favoris,Consultation préalable,15,25,Réalisé,12
2023-11-28 10:30:00,2023-11-28 11:20:00,Maëlys Mercier,1041,Visage,Séance électrolyse,50,130,Réalisé,19
2023-11-28 13:15:00,2023-11-28 13:50:00,Charlotte David,1036,Lèvres,Séance électrolyse,35,100,Réalisé,14
2023-11-29 09:00:00,2023-11-29 10:30:00,Alice Michel,1038,Dos,Séance électrolyse,90,220,Réalisé,5
2023-11-29 10:40:00,2023-11-29 11:00:00,Lucie Girard,1001,Ventre,Séance électrolyse,20,65,Réalisé,16
2023-11-29 11:21:00,2023-11-29 12:11:00,Lina Vincent,1055,Favoris,Séance électrolyse,50,130,Réalisé,6
2023-11-29 13:15:00,2023-11-29 13:50:00,Léa Fournier,1016,Visage,Séance électrolyse,35,0,No-show,5
2023-11-29 14:00:00,2023-11-29 14:35:00,Sarah Vincent,1022,Lèvres,Séance électrolyse,35,100,Réalisé,10
2023-11-30 09:00:00,2023-11-30 09:15:00,Chloé Bernard,1066,Nuque,Consultation préalable,15,25,Réalisé,13
2023-11-30 09:33:00,2023-11-30 09:48:00,Clara Dupont,1061,Favoris,Consultation préalable,15,25,Réalisé,5
2023-11-30 09:58:00,2023-11-30 10:53:00,Emma Bertrand,1033,Maillot,Séance électrolyse,55,0,No-show,5
2023-11-30 11:03:00,2023-11-30 11:48:00,Jade Thomas,1042,Menton,Séance électrolyse,45,120,Réalisé,8
2023-12-01 09:00:00,2023-12-01 09:35:00,Jade Girard,1014,Menton,Séance électrolyse,35,0,Annulé,4
2023-12-02 10:00:00,2023-12-02 10:25:00,Eva Fournier,1015,Aisselles,Séance électrolyse,25,75,Réalisé,8
2023-12-02 10:38:00,2023-12-02 11:03:00,Jade Thomas,1010,Favoris,Séance électrolyse,25,0,No-show,5
2023-12-02 11:13:00,2023-12-02 11:28:00,Zoé Girard,1068,Poitrine,Consultation préalable,15,25,Réalisé,12
2023-12-04 09:00:00,2023-12-04 09:40:00,Hana Robert,1020,Maillot,Séance électrolyse,40,110,Réalisé,6
2023-12-04 09:51:00,2023-12-04 10:11:00,Clara Laurent,1043,Doigts,Séance électrolyse,20,65,Réalisé,13
2023-12-04 10:29:00,2023-12-04 10:54:00,Margaux Richard,1040,Sourcils,Séance électrolyse,25,75,Réalisé,19
2023-12-04 11:18:00,2023-12-04 12:18:00,Océane Thomas,1054,Visage,Séance électrolyse,60,150,Réalisé,11
2023-12-04 13:15:00,2023-12-04 13:45:00,Charlotte Robert,1051,Orteils,Séance électrolyse,30,90,Réalisé,15
2023-12-04 14:05:00,2023-12-04 14:35:00,Inès Mercier,1050,Lèvres,Séance électrolyse,30,0,Annulé,3
2023-12-05 09:00:00,2023-12-05 09:15:00,Nina Thomas,1009,Menton,Séance électrolyse,15,50,Réalisé,16
2023-12-06 09:00:00,2023-12-06 10:00:00,Charlotte Simon,1058,Favoris,Séance électrolyse,60,150,Réalisé,11
2023-12-06 10:16:00,2023-12-06 11:46:00,Maya Lambert,1057,Poitrine,Séance électrolyse,90,220,Réalisé,5
2023-12-07 09:00:00,2023-12-07 10:15:00,Maëlys Michel,1059,Menton,Séance électrolyse,75,180,Réalisé,10
2023-12-08 09:00:00,2023-12-08 09:35:00,Marine Garcia,1049,Favoris,Séance électrolyse,35,0,Annulé,7
2023-12-08 09:47:00,2023-12-08 10:32:00,Nina Mercier,1035,Aisselles,Séance électrolyse,45,120,Réalisé,10
2023-12-09 10:00:00,2023-12-09 10:15:00,Elise David,1070,Menton,Consultation préalable,15,25,Réalisé,12
2023-12-09 10:32:00,2023-12-09 11:07:00,Clara Petit,1013,Maillot,Séance électrolyse,35,100,Réalisé,10
2023-12-09 11:22:00,2023-12-09 12:52:00,Nina Bernard,1053,Aisselles,Séance électrolyse,90,220,Réalisé,12
2023-12-11 09:00:00,2023-12-11 09:20:00,Manon Michel,1004,Favoris,Séance électrolyse,20,65,Réalisé,6
2023-12-11 09:31:00,2023-12-11 10:21:00,Zoé Morel,1047,Maillot,Séance électrolyse,50,130,Réalisé,18
2023-12-11 10:44:00,2023-12-11 11:09:00,Léa Thomas,1002,Menton,Séance électrolyse,25,75,Réalisé,17
2023-12-12 09:00:00,2023-12-12 09:40:00,Chloé Petit,1048,Orteils,Séance électrolyse,40,110,Réalisé,14
2023-12-12 09:59:00,2023-12-12 10:24:00,Léa Dubois,1018,Lèvres,Séance électrolyse,25,75,Réalisé,7
2023-12-13 09:00:00,2023-12-13 09:45:00,Anaïs Petit,1029,Nuque,Séance électrolyse,45,120,Réalisé,16
2023-12-13 10:06:00,2023-12-13 10:41:00,Clara Fournier,1027,Visage,Séance électrolyse,35,100,Réalisé,11
2023-12-13 10:57:00,2023-12-13 11:37:00,Agathe David,1046,Ventre,Séance électrolyse,40,0,Annulé,4
2023-12-14 09:00:00,2023-12-14 09:20:00,Inès Petit,1026,Lèvres,Séance électrolyse,20,65,Réalisé,18
2023-12-14 09:43:00,2023-12-14 10:08:00,Julie Garcia,1011,Sourcils,Séance électrolyse,25,75,Réalisé,13
2023-12-14 10:26:00,2023-12-14 10:51:00,Clara Bernard,1005,Menton,Séance électrolyse,25,75,Réalisé,14
2023-12-14 11:10:00,2023-12-14 11:25:00,Agathe Leroy,1067,Doigts,Consultation préalable,15,25,Réalisé,11
2023-12-15 09:00:00,2023-12-15 09:15:00,Emma Bernard,1007,Ventre,Séance électrolyse,15,50,Réalisé,9
2023-12-15 09:29:00,2023-12-15 10:24:00,Louise Bertrand,1064,Ventre,Séance électrolyse,55,140,Réalisé,17
2023-12-16 10:00:00,2023-12-16 11:15:00,Océane Vincent,1034,Dos,Séance électrolyse,75,180,Réalisé,15
2023-12-18 09:00:00,2023-12-18 09:25:00,Charlotte Robert,1000,Nuque,Séance électrolyse,25,75,Réalisé,9
2023-12-18 09:39:00,2023-12-18 09:54:00,Zoé Garcia,1021,Sourcils,Séance électrolyse,15,50,Réalisé,9
2023-12-18 10:08:00,2023-12-18 10:38:00,Elise Thomas,1063,Menton,Séance électrolyse,30,90,Réalisé,5
2023-12-18 10:48:00,2023-12-18 11:18:00,Zoé Vincent,1024,Seins,Séance électrolyse,30,90,Réalisé,9
2023-12-19 09:00:00,2023-12-19 09:30:00,Manon Fournier,1023,Menton,Séance électrolyse,30,90,Réalisé,5
2023-12-19 09:40:00,2023-12-19 10:05:00,Clara Lefèvre,1017,Orteils,Séance électrolyse,25,75,Réalisé,13
2023-12-20 09:00:00,2023-12-20 09:30:00,Elise André,1025,Ventre,Séance électrolyse,30,90,Réalisé,10
2023-12-20 09:45:00,2023-12-20 10:35:00,Amina Bertrand,1052,Aisselles,Séance électrolyse,50,0,Annulé,6
2023-12-21 09:00:00,2023-12-21 09:40:00,Clara Legrand,1037,Aisselles,Séance électrolyse,40,110,Réalisé,5
2023-12-21 09:50:00,2023-12-21 10:35:00,Clara Dupont,1056,Aisselles,Séance électrolyse,45,120,Réalisé,13
2023-12-21 10:53:00,2023-12-21 11:08:00,Léa Lambert,1012,Lèvres,Séance électrolyse,15,50,Réalisé,10
2023-12-21 11:23:00,2023-12-21 12:13:00,Maya Simon,1045,Aisselles,Séance électrolyse,50,130,Réalisé,5
2023-12-22 09:00:00,2023-12-22 09:15:00,Clara André,1069,Nuque,Consultation préalable,15,25,Réalisé,11
2023-12-22 09:31:00,2023-12-22 10:21:00,Lina Vincent,1055,Favoris,Séance électrolyse,50,130,Réalisé,14
2023-12-23 10:00:00,2023-12-23 10:30:00,Léa Morel,1032,Lèvres,Séance électrolyse,30,90,Réalisé,8
2023-12-23 10:43:00,2023-12-23 11:28:00,Julie Leroy,1030,Maillot,Séance électrolyse,45,120,Réalisé,6
2023-12-23 11:39:00,2023-12-23 12:04:00,Chloé Fournier,1031,Menton,Séance électrolyse,25,75,Réalisé,14
2023-12-25 09:00:00,2023-12-25 09:25:00,Marine Bertrand,1044,Lèvres,Séance électrolyse,25,75,Réalisé,10
2023-12-26 09:00:00,2023-12-26 09:35:00,Léa Vincent,1019,Menton,Séance électrolyse,35,0,Annulé,4
2023-12-26 09:44:00,2023-12-26 10:29:00,Zoé Dubois,1039,Maillot,Séance électrolyse,45,120,Réalisé,12
2023-12-27 09:00:00,2023-12-27 09:40:00,Charlotte Robert,1051,Orteils,Séance électrolyse,40,0,No-show,7
2023-12-28 09:00:00,2023-12-28 09:30:00,Chloé Garcia,1008,Aisselles,Séance électrolyse,30,90,Réalisé,6
2023-12-28 09:41:00,2023-12-28 10:26:00,Maëlys Mercier,1041,Visage,Séance électrolyse,45,120,Réalisé,12
2023-12-29 09:00:00,2023-12-29 10:00:00,Alice Michel,1038,Dos,Séance électrolyse,60,150,Réalisé,13
2023-12-29 10:18:00,2023-12-29 11:18:00,Maëlys André,1065,Aisselles,Séance électrolyse,60,0,Annulé,2
2023-12-29 11:25:00,2023-12-29 11:55:00,Inès Mercier,1050,Lèvres,Séance électrolyse,30,90,Réalisé,8
2023-12-29 13:15:00,2023-12-29 14:10:00,Océane Thomas,1054,Visage,Séance électrolyse,55,0,Annulé,5
2023-12-29 14:20:00,2023-12-29 15:50:00,Maya Lambert,1057,Poitrine,Séance électrolyse,90,220,Réalisé,12
2023-12-29 16:07:00,2023-12-29 16:57:00,Charlotte Simon,1058,Favoris,Séance électrolyse,50,130,Réalisé,5
2023-12-30 10:00:00,2023-12-30 10:15:00,Amina Roux,1006,Aisselles,Séance électrolyse,15,0,Annulé,2
2023-12-30 10:22:00,2023-12-30 11:17:00,Maëlys Michel,1059,Menton,Séance électrolyse,55,0,Annulé,3
2023-12-30 11:25:00,2023-12-30 11:55:00,Charlotte David,1036,Lèvres,Séance électrolyse,30,90,Réalisé,17
2023-12-30 12:17:00,2023-12-30 12:57:00,Jade Thomas,1042,Menton,Séance électrolyse,40,110,Réalisé,12
2024-01-01 09:00:00,2024-01-01 09:20:00,Clara Laurent,1043,Doigts,Séance électrolyse,20,65,Réalisé,5
2024-01-01 09:30:00,2024-01-01 10:15:00,Emma Bertrand,1033,Maillot,Séance électrolyse,45,120,Réalisé,6
2024-01-01 10:26:00,2024-01-01 11:26:00,Alice Thomas,1062,Menton,Séance électrolyse,60,150,Réalisé,10
2024-01-02 09:00:00,2024-01-02 09:45:00,Pauline Bertrand,1060,Favoris,Séance électrolyse,45,120,Réalisé,8
2024-01-02 09:58:00,2024-01-02 10:28:00,Marine Garcia,1049,Favoris,Séance électrolyse,30,90,Réalisé,14
2024-01-02 10:47:00,2024-01-02 11:12:00,Eva Durand,1028,Seins,Séance électrolyse,25,75,Réalisé,5
2024-01-02 11:22:00,2024-01-02 11:47:00,Margaux Richard,1040,Sourcils,Séance électrolyse,25,75,Réalisé,15
2024-01-02 13:15:00,2024-01-02 13:30:00,Lucie Francois,1072,Menton,Consultation préalable,15,25,Réalisé,10
2024-01-03 09:00:00,2024-01-03 09:30:00,Sarah Vincent,1022,Lèvres,Séance électrolyse,30,90,Réalisé,14
2024-01-03 09:49:00,2024-01-03 11:04:00,Nina Bernard,1053,Aisselles,Séance électrolyse,75,180,Réalisé,11
2024-01-04 09:00:00,2024-01-04 10:00:00,Chloé Bernard,1066,Nuque,Séance électrolyse,60,150,Réalisé,11
2024-01-04 10:16:00,2024-01-04 10:46:00,Clara Dupont,1061,Favoris,Séance électrolyse,30,0,Annulé,4
2024-01-05 09:00:00,2024-01-05 09:15:00,Emma Mercier,1078,Menton,Consultation préalable,15,25,Réalisé,9
2024-01-05 09:29:00,2024-01-05 09:54:00,Léa Fournier,1016,Visage,Séance électrolyse,25,0,Annulé,8
2024-01-05 10:07:00,2024-01-05 10:22:00,Elise Vincent,1003,Nuque,Séance électrolyse,15,50,Réalisé,12
2024-01-05 10:39:00,2024-01-05 10:54:00,Zoé Leroy,1071,Favoris,Consultation préalable,15,25,Réalisé,9
2024-01-05 11:08:00,2024-01-05 11:53:00,Hana Robert,1020,Maillot,Séance électrolyse,45,120,Réalisé,9
2024-01-05 13:15:00,2024-01-05 13:50:00,Jade Girard,1014,Menton,Séance électrolyse,35,100,Réalisé,5
2024-01-06 10:00:00,2024-01-06 11:30:00,Zoé Girard,1068,Poitrine,Séance électrolyse,90,220,Réalisé,14
2024-01-08 09:00:00,2024-01-08 09:20:00,Lucie Girard,1001,Ventre,Séance électrolyse,20,65,Réalisé,11
